s0,s1,s2,s3,s4,s5,s6,s7,s8,s9
9.231500327587127686e-02,9.679376333951950073e-02,8.699542284011840820e-02,6.461501866579055786e-02,8.657111227512359619e-02,9.060769528150558472e-02,5.511367917060852051e-01,1.023501977324485779e-01,8.487577736377716064e-02,8.624065667390823364e-02
7.008496671915054321e-02,1.310848742723464966e-01,8.913473039865493774e-02,9.335052967071533203e-02,7.137911021709442139e-02,1.120462194085121155e-01,1.245262920856475830e-01,9.295191615819931030e-02,7.491237670183181763e-02,7.649959623813629150e-02
1.110263019800186157e-01,1.096731722354888916e-01,9.511463344097137451e-02,2.373774051666259766e-01,1.120710298418998718e-01,1.102036461234092712e-01,8.273017406463623047e-02,9.050021320581436157e-02,8.547364175319671631e-02,9.834910184144973755e-02
7.396886497735977173e-02,7.025532424449920654e-02,1.000466123223304749e-01,9.771069139242172241e-02,8.169050514698028564e-02,1.091580018401145935e-01,9.816720336675643921e-02,7.509270310401916504e-02,9.491389989852905273e-02,9.226166456937789917e-02
8.029441535472869873e-02,1.004365608096122742e-01,8.638681471347808838e-02,8.385068923234939575e-02,9.495050460100173950e-02,1.317745596170425415e-01,1.108590066432952881e-01,7.673957943916320801e-02,7.977434247732162476e-02,8.791631460189819336e-02
6.783601641654968262e-02,9.295229613780975342e-02,5.884829536080360413e-02,6.140570715069770813e-02,7.850848138332366943e-02,8.651636540889739990e-02,9.541043639183044434e-02,6.403984874486923218e-02,8.175135403871536255e-02,8.781362324953079224e-02
9.442888200283050537e-02,7.071702182292938232e-02,8.825279027223587036e-02,6.200027093291282654e-02,6.754557788372039795e-02,9.595773369073867798e-02,8.570042997598648071e-02,1.041655987501144409e-01,9.686248004436492920e-02,7.227343320846557617e-02
8.701765537261962891e-02,6.954827159643173218e-02,1.550046950578689575e-01,9.008105844259262085e-02,1.046179383993148804e-01,8.852520585060119629e-02,6.370580941438674927e-02,8.277490735054016113e-02,1.131009757518768311e-01,6.190628558397293091e-02
9.614177793264389038e-02,1.052310094237327576e-01,6.545370072126388550e-02,2.365097999572753906e-01,1.003216579556465149e-01,9.376459568738937378e-02,9.521754086017608643e-02,1.084108650684356689e-01,9.776505827903747559e-02,7.982778549194335938e-02
8.105689287185668945e-02,8.693734556436538696e-02,1.245074421167373657e-01,8.342540264129638672e-02,7.833887636661529541e-02,7.854855805635452271e-02,1.139392554759979248e-01,6.031214594841003418e-01,9.337033331394195557e-02,1.579510867595672607e-01
